marine_site_name,cbs_site_code,latitude,longitude,georegion,bioregion,mpa_designation,mpa_name,nms_name,asbs_name,island,state_province,survey_rep,year,species_lump,total_count,number_of_transects_sampled,est_swath_area_searched_m2,density_per_m2
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Evasterias troschelii,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Heliaster kubiniji,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Henricia spp,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Linckia columbiae,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Patiria miniata,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Pisaster giganteus,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Pisaster ochraceus,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,7,2016,Pycnopodia helianthoides,0,21,1233.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Dermasterias imbricata,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Evasterias troschelii,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Heliaster kubiniji,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Henricia spp,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Linckia columbiae,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Patiria miniata,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Pisaster giganteus,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Pisaster ochraceus,1,21,1164,0.000859107
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,8,2016,Pycnopodia helianthoides,0,21,1164,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Dermasterias imbricata,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Evasterias troschelii,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Heliaster kubiniji,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Henricia spp,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Linckia columbiae,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Patiria miniata,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Pisaster giganteus,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Pisaster ochraceus,7,21,1234,0.005672609
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,9,2017,Pycnopodia helianthoides,0,21,1234,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Dermasterias imbricata,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Evasterias troschelii,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Heliaster kubiniji,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Henricia spp,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Linckia columbiae,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Patiria miniata,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Pisaster giganteus,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Pisaster ochraceus,2,21,1236.5,0.001617469
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,10,2018,Pycnopodia helianthoides,0,21,1236.5,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Dermasterias imbricata,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Evasterias troschelii,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Heliaster kubiniji,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Henricia spp,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Linckia columbiae,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Patiria miniata,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Pisaster giganteus,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Pisaster ochraceus,7,21,1245,0.00562249
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,11,2019,Pycnopodia helianthoides,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Dermasterias imbricata,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Evasterias troschelii,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Heliaster kubiniji,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Henricia spp,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Linckia columbiae,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Patiria miniata,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Pisaster giganteus,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Pisaster ochraceus,2,21,1245,0.001606426
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,12,2019,Pycnopodia helianthoides,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Dermasterias imbricata,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Evasterias troschelii,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Heliaster kubiniji,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Henricia spp,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Linckia columbiae,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Patiria miniata,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Pisaster giganteus,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Pisaster ochraceus,13,21,1245,0.010441767
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,13,2020,Pycnopodia helianthoides,0,21,1245,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Dermasterias imbricata,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Evasterias troschelii,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Heliaster kubiniji,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Henricia spp,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Linckia columbiae,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Patiria miniata,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Pisaster giganteus,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Pisaster ochraceus,11,11,856,0.012850467
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,14,2020,Pycnopodia helianthoides,0,11,856,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Dermasterias imbricata,0,6,473.34,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Evasterias troschelii,0,6,473.34,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Heliaster kubiniji,0,6,473.34,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Henricia spp,0,6,473.34,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Linckia columbiae,0,6,473.34,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Patiria miniata,0,6,473.34,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Pisaster giganteus,0,6,473.34,0
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Pisaster ochraceus,5,6,473.34,0.010563232
Alegria,38,34.4671402,-120.27738,CA South,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,California,15,2021,Pycnopodia helianthoides,0,6,473.34,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Dermasterias imbricata,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Evasterias troschelii,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Heliaster kubiniji,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Henricia spp,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Linckia columbiae,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Patiria miniata,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Pisaster giganteus,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Pisaster ochraceus,0,11,440,0
Alegria Silvetia,6019,34.46718979,-120.27854,CA South,San Francisco to Government Point,NONE,NONE,NONE,NONE,Mainland,California,1,2021,Pycnopodia helianthoides,0,11,440,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Dermasterias imbricata,0,11,723.3,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Evasterias troschelii,0,11,723.3,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Heliaster kubiniji,0,11,723.3,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Henricia spp,0,11,723.3,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Linckia columbiae,0,11,723.3,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Patiria miniata,0,11,723.3,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Pisaster giganteus,0,11,723.3,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Pisaster ochraceus,38,11,723.3,0.052536983
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,1,2001,Pycnopodia helianthoides,1,11,723.3,0.001382552
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Dermasterias imbricata,0,11,851.94,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Evasterias troschelii,0,11,851.94,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Heliaster kubiniji,0,11,851.94,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Henricia spp,0,11,851.94,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Linckia columbiae,0,11,851.94,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Patiria miniata,1,11,851.94,0.001173792
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Pisaster giganteus,0,11,851.94,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Pisaster ochraceus,109,11,851.94,0.127943282
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,2,2003,Pycnopodia helianthoides,3,11,851.94,0.003521375
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Dermasterias imbricata,0,11,848.64,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Evasterias troschelii,0,11,848.64,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Heliaster kubiniji,0,11,848.64,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Henricia spp,0,11,848.64,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Linckia columbiae,0,11,848.64,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Patiria miniata,0,11,848.64,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Pisaster giganteus,0,11,848.64,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Pisaster ochraceus,58,11,848.64,0.068344646
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,3,2004,Pycnopodia helianthoides,1,11,848.64,0.001178356
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,4,2017,Dermasterias imbricata,1,11,846,0.001182033
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,4,2017,Evasterias troschelii,0,11,846,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,4,2017,Heliaster kubiniji,0,11,846,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,4,2017,Henricia spp,0,11,846,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,4,2017,Linckia columbiae,0,11,846,0
Andrew Molera,26,36.28060913,-121.86317,CA Central,San Francisco to Government Point,SMR,Point Sur SMR,Monterey Bay NMS,NONE,Mainland,California,4,2017,Patiria miniata,2,11,846,0.002364066
